mut.cls1	dn.cls1	trans.cls1	ntrans.cls1	case.cls1	ctrl.cls1	mut.cls2	dn.cls2	trans.cls2	ntrans.cls2	case.cls2	ctrl.cls2
2.07075e-06	0.0	2.0	0.0	1.0	1.0	4.42454946926e-06	0.0	2.0	0.0	1.0	0.0
2.15625e-06	0.0	3.0	1.0	1.0	0.0	6.06908077877e-06	0.0	9.0	1.0	0.0	0.0
3.0525e-06	0.0	6.0	0.0	0.0	0.0	1.27639070472e-05	3.0	5.0	0.0	0.0	0.0
2.4225e-06	0.0	2.0	0.0	0.0	0.0	1.52644944792e-05	0.0	5.0	1.0	0.0	0.0
2.385e-06	0.0	4.0	0.0	0.0	0.0	3.15193578711e-05	8.0	1.0	0.0	1.0	0.0
3.27e-06	0.0	4.0	0.0	3.0	0.0	1.22119761914e-05	0.0	7.0	1.0	0.0	0.0
1.41825e-06	0.0	1.0	0.0	1.0	0.0	1.53622291282e-05	0.0	2.0	0.0	0.0	1.0
4.4325e-06	1.0	5.0	1.0	2.0	0.0	1.32211904786e-05	3.0	4.0	0.0	2.0	0.0
4.71e-06	1.0	0.0	0.0	0.0	0.0	1.14874048384e-05	3.0	3.0	0.0	1.0	0.0
2.124e-06	0.0	0.0	0.0	2.0	0.0	0.000143816436579	18.0	3.0	1.0	2.0	0.0
9.7725e-07	0.0	0.0	2.0	0.0	1.0	1.56645151027e-05	3.0	3.0	0.0	1.0	2.0
9.9825e-07	0.0	3.0	0.0	1.0	0.0	1.31753246188e-05	3.0	2.0	0.0	1.0	1.0
9.915e-07	0.0	3.0	1.0	0.0	0.0	5.911860914e-06	1.0	6.0	0.0	0.0	1.0
2.895e-06	1.0	2.0	0.0	0.0	0.0	1.3970411311e-05	3.0	2.0	0.0	1.0	0.0
1.2735e-06	0.0	2.0	0.0	1.0	0.0	1.10861786886e-05	3.0	6.0	0.0	2.0	0.0
7.86e-07	0.0	2.0	0.0	1.0	0.0	5.60068035135e-06	4.0	2.0	1.0	0.0	0.0
2.211e-06	1.0	5.0	1.0	0.0	1.0	2.02056881501e-06	0.0	1.0	0.0	0.0	0.0
2.18325e-06	0.0	2.0	0.0	2.0	0.0	1.24642805278e-05	0.0	3.0	1.0	1.0	0.0
3.06e-06	0.0	5.0	0.0	1.0	1.0	1.60005044689e-05	1.0	4.0	1.0	1.0	0.0
6.0375e-07	0.0	3.0	0.0	1.0	0.0	2.56690776124e-05	3.0	1.0	0.0	2.0	0.0
1.05975e-06	0.0	2.0	0.0	0.0	0.0	2.80357085194e-06	0.0	2.0	0.0	1.0	0.0
4.8225e-07	0.0	3.0	1.0	0.0	0.0	2.03661342144e-05	5.0	1.0	0.0	0.0	0.0
1.65975e-06	0.0	6.0	1.0	1.0	1.0	1.48713733337e-05	2.0	4.0	0.0	0.0	0.0
2.865e-06	1.0	4.0	0.0	0.0	1.0	2.40025062664e-06	0.0	2.0	0.0	0.0	1.0
1.239e-06	0.0	4.0	0.0	0.0	0.0	9.04943750808e-06	0.0	3.0	0.0	1.0	0.0
2.36175e-06	0.0	1.0	0.0	0.0	1.0	1.84024748549e-05	2.0	2.0	1.0	0.0	0.0
1.73475e-06	0.0	1.0	0.0	1.0	0.0	5.89319901966e-06	1.0	3.0	0.0	1.0	1.0
1.54875e-06	0.0	4.0	0.0	0.0	0.0	3.8479787184e-05	9.0	3.0	0.0	2.0	0.0
1.18275e-06	1.0	4.0	0.0	0.0	0.0	5.93963337823e-06	1.0	2.0	1.0	0.0	0.0
1.87725e-06	1.0	3.0	0.0	0.0	0.0	7.86559093739e-06	0.0	5.0	0.0	0.0	0.0
1.5285e-06	0.0	4.0	0.0	0.0	0.0	5.18897882148e-05	6.0	2.0	0.0	0.0	0.0
6.2925e-06	2.0	3.0	0.0	1.0	0.0	1.75099509418e-05	3.0	3.0	0.0	0.0	1.0
4.5225e-07	0.0	6.0	1.0	0.0	0.0	7.01673289852e-06	1.0	10.0	1.0	0.0	0.0
1.053e-06	1.0	6.0	0.0	4.0	0.0	4.7387710332e-06	0.0	4.0	0.0	0.0	0.0
1.3485e-06	0.0	9.0	0.0	1.0	0.0	4.98446044498e-06	0.0	0.0	0.0	0.0	0.0
1.6005e-06	0.0	3.0	0.0	0.0	0.0	2.36337488867e-06	0.0	3.0	0.0	1.0	0.0
6.06e-07	0.0	5.0	0.0	0.0	0.0	1.35721557834e-05	1.0	4.0	0.0	1.0	0.0
5.355e-06	1.0	2.0	0.0	1.0	0.0	2.69609065545e-05	6.0	3.0	0.0	0.0	0.0
2.3865e-06	0.0	5.0	0.0	2.0	0.0	1.09963234957e-05	1.0	1.0	0.0	4.0	0.0
1.182e-06	0.0	2.0	1.0	2.0	0.0	1.91638501455e-05	3.0	4.0	0.0	1.0	0.0
2.271e-06	1.0	5.0	0.0	0.0	0.0	8.93368707261e-06	0.0	7.0	0.0	2.0	0.0
1.16025e-06	3.0	4.0	0.0	0.0	1.0	1.67864331034e-05	0.0	8.0	0.0	0.0	0.0
6.2175e-07	1.0	4.0	0.0	1.0	0.0	3.33420915533e-06	0.0	3.0	0.0	0.0	1.0
1.24125e-06	0.0	3.0	0.0	0.0	0.0	1.27853261237e-05	1.0	3.0	0.0	3.0	0.0
4.485e-07	0.0	1.0	0.0	2.0	1.0	8.9025900898e-06	2.0	3.0	0.0	2.0	0.0
1.023e-06	0.0	0.0	0.0	1.0	1.0	1.00965773866e-05	0.0	3.0	0.0	0.0	0.0
2.58e-06	1.0	3.0	0.0	0.0	1.0	1.7214282146e-06	0.0	3.0	0.0	2.0	0.0
7.17e-07	0.0	2.0	0.0	2.0	0.0	1.75443429638e-05	4.0	1.0	0.0	1.0	0.0
6.585e-07	0.0	3.0	0.0	2.0	0.0	3.2506008631e-05	5.0	4.0	1.0	1.0	0.0
1.63725e-06	0.0	4.0	0.0	0.0	0.0	4.6694036782e-05	9.0	6.0	1.0	0.0	1.0
1.93725e-06	1.0	4.0	1.0	0.0	0.0	1.45551330925e-05	0.0	3.0	0.0	0.0	0.0
2.55e-06	1.0	0.0	0.0	1.0	0.0	1.51180830844e-05	2.0	2.0	0.0	0.0	0.0
9.12e-07	0.0	6.0	0.0	1.0	0.0	1.26472363441e-05	1.0	4.0	0.0	2.0	0.0
4.635e-06	1.0	6.0	0.0	4.0	0.0	1.24097875733e-05	1.0	6.0	0.0	0.0	0.0
4.41e-06	2.0	4.0	2.0	1.0	0.0	3.5011477699e-05	3.0	4.0	0.0	2.0	0.0
1.05675e-06	0.0	3.0	0.0	1.0	0.0	2.93455431627e-06	0.0	4.0	1.0	1.0	0.0
2.625e-06	0.0	8.0	0.0	0.0	0.0	2.41073312692e-05	4.0	3.0	0.0	2.0	0.0
4.8075e-07	0.0	4.0	0.0	1.0	0.0	1.8978237157e-05	2.0	4.0	1.0	1.0	0.0
1.48275e-06	0.0	3.0	0.0	1.0	1.0	9.7092641602e-06	0.0	4.0	0.0	0.0	0.0
5.4975e-07	0.0	3.0	0.0	0.0	0.0	5.03876068022e-05	7.0	2.0	0.0	2.0	1.0
9.09e-07	1.0	6.0	0.0	2.0	0.0	1.49643369717e-05	1.0	4.0	0.0	1.0	0.0
1.51575e-06	1.0	2.0	0.0	1.0	0.0	6.59629847069e-06	2.0	4.0	0.0	2.0	0.0
2.0175e-06	0.0	4.0	0.0	1.0	0.0	6.58483599405e-06	0.0	1.0	0.0	1.0	0.0
3.96e-07	1.0	2.0	1.0	0.0	0.0	5.91032723566e-06	1.0	6.0	0.0	2.0	0.0
1.365e-06	0.0	3.0	0.0	1.0	0.0	1.54756049741e-05	0.0	5.0	0.0	0.0	0.0
3.0975e-07	0.0	2.0	1.0	1.0	0.0	2.18580720317e-05	4.0	4.0	0.0	0.0	0.0
1.2675e-06	0.0	3.0	1.0	0.0	0.0	2.25700909383e-05	5.0	5.0	1.0	0.0	0.0
3.9825e-06	0.0	3.0	0.0	0.0	1.0	1.92102407858e-05	2.0	6.0	0.0	0.0	0.0
1.19625e-06	0.0	6.0	2.0	0.0	0.0	2.92346064347e-05	1.0	3.0	0.0	1.0	0.0
4.9125e-07	0.0	2.0	0.0	0.0	0.0	6.08237482509e-06	1.0	5.0	1.0	0.0	0.0
6.7125e-07	0.0	7.0	1.0	0.0	0.0	7.36725391886e-06	1.0	7.0	1.0	1.0	0.0
3.72e-06	0.0	3.0	0.0	1.0	0.0	8.8090327284e-06	2.0	3.0	0.0	0.0	0.0
1.34775e-06	0.0	0.0	1.0	1.0	0.0	1.59154618584e-05	2.0	1.0	0.0	1.0	0.0
2.45775e-06	0.0	3.0	1.0	0.0	0.0	1.4084639129e-05	2.0	3.0	0.0	1.0	0.0
9.48e-07	0.0	2.0	0.0	0.0	0.0	5.64768569277e-05	6.0	4.0	0.0	0.0	0.0
1.28925e-06	0.0	3.0	0.0	0.0	0.0	2.14181755716e-05	2.0	3.0	0.0	3.0	1.0
9.9375e-07	0.0	2.0	0.0	2.0	0.0	5.62952791376e-06	1.0	3.0	1.0	1.0	0.0
1.24425e-06	0.0	0.0	0.0	2.0	0.0	1.34386889427e-05	8.0	4.0	0.0	0.0	0.0
1.10025e-06	1.0	4.0	1.0	0.0	0.0	2.41103275393e-05	2.0	3.0	0.0	3.0	0.0
5.3775e-06	1.0	3.0	0.0	0.0	1.0	2.60202280234e-05	4.0	4.0	0.0	0.0	0.0
1.104e-06	1.0	4.0	0.0	1.0	1.0	1.93934259672e-05	1.0	1.0	0.0	0.0	0.0
3.9225e-07	0.0	4.0	2.0	1.0	0.0	9.10424897891e-06	1.0	6.0	0.0	0.0	0.0
1.73625e-06	1.0	4.0	2.0	1.0	0.0	3.3439215444e-05	3.0	5.0	1.0	1.0	0.0
2.6625e-07	0.0	3.0	1.0	0.0	0.0	5.85186729858e-06	0.0	5.0	1.0	0.0	0.0
2.16075e-06	0.0	2.0	0.0	3.0	0.0	1.54571469448e-05	2.0	4.0	0.0	2.0	0.0
4.56e-06	0.0	2.0	0.0	0.0	0.0	2.72353721935e-05	4.0	3.0	0.0	0.0	0.0
2.09175e-06	2.0	6.0	0.0	1.0	0.0	1.20471902485e-05	3.0	3.0	0.0	0.0	0.0
1.28475e-06	0.0	3.0	0.0	2.0	1.0	5.93607850027e-05	5.0	3.0	2.0	1.0	0.0
1.74375e-06	0.0	5.0	1.0	2.0	0.0	2.12766213677e-05	1.0	2.0	0.0	2.0	0.0
1.15875e-06	0.0	5.0	0.0	2.0	0.0	4.91157485081e-06	0.0	5.0	0.0	1.0	0.0
2.2575e-06	1.0	6.0	0.0	1.0	0.0	2.47926717606e-05	1.0	6.0	0.0	1.0	0.0
9.405e-07	0.0	2.0	0.0	0.0	0.0	7.40207532896e-06	0.0	3.0	0.0	0.0	0.0
2.0955e-06	0.0	6.0	0.0	0.0	0.0	5.53525469599e-06	2.0	4.0	0.0	0.0	0.0
8.025e-07	0.0	1.0	1.0	0.0	0.0	4.6654210953e-06	2.0	5.0	0.0	3.0	0.0
5.7375e-07	0.0	1.0	0.0	2.0	0.0	1.79732636588e-05	2.0	2.0	0.0	1.0	0.0
1.1985e-06	0.0	3.0	0.0	2.0	2.0	3.76292121127e-05	7.0	3.0	0.0	1.0	1.0
9.075e-06	0.0	3.0	0.0	4.0	0.0	3.01048214337e-05	7.0	4.0	0.0	1.0	0.0
3.3675e-07	0.0	1.0	0.0	1.0	0.0	5.82458983339e-06	0.0	5.0	0.0	1.0	0.0
1.39875e-06	0.0	5.0	1.0	0.0	0.0	2.72386512874e-05	5.0	4.0	0.0	0.0	0.0
1.995e-06	0.0	6.0	1.0	2.0	0.0	3.31704618159e-06	2.0	4.0	0.0	0.0	0.0
1.032e-06	0.0	5.0	0.0	2.0	1.0	2.0456403364e-05	2.0	4.0	0.0	1.0	1.0
1.60575e-06	1.0	4.0	0.0	2.0	1.0	1.08799898907e-05	1.0	1.0	0.0	0.0	0.0
5.31e-07	0.0	5.0	0.0	1.0	0.0	1.09833178118e-05	1.0	0.0	0.0	2.0	0.0
2.565e-06	0.0	1.0	0.0	1.0	0.0	3.9382330534e-06	2.0	2.0	1.0	0.0	0.0
3.6525e-07	0.0	2.0	0.0	1.0	0.0	1.22667071715e-05	2.0	4.0	0.0	1.0	0.0
2.06925e-06	0.0	3.0	0.0	0.0	0.0	6.40399716131e-06	1.0	1.0	0.0	1.0	0.0
1.2465e-06	0.0	6.0	0.0	2.0	1.0	0.000129228563423	7.0	4.0	0.0	0.0	0.0
3.45e-07	0.0	1.0	0.0	0.0	0.0	8.40235481057e-07	0.0	1.0	0.0	2.0	0.0
9.4425e-07	0.0	1.0	0.0	0.0	0.0	8.74564636005e-05	12.0	1.0	0.0	0.0	0.0
1.04475e-06	0.0	4.0	1.0	2.0	0.0	1.2437568135e-05	2.0	5.0	1.0	3.0	0.0
2.03475e-06	0.0	3.0	0.0	0.0	0.0	3.17179279203e-05	8.0	1.0	0.0	0.0	0.0
1.4355e-06	1.0	2.0	0.0	1.0	0.0	1.03314800677e-05	2.0	3.0	0.0	1.0	0.0
3.495e-07	0.0	2.0	0.0	1.0	0.0	3.32439784341e-05	3.0	5.0	0.0	1.0	0.0
1.9155e-06	0.0	2.0	0.0	1.0	0.0	1.26712903329e-05	3.0	4.0	0.0	1.0	1.0
1.215e-06	0.0	4.0	0.0	2.0	0.0	1.02358766509e-05	3.0	4.0	0.0	1.0	0.0
2.05425e-07	0.0	6.0	0.0	0.0	0.0	1.27118999814e-05	3.0	6.0	0.0	0.0	0.0
3.48e-06	0.0	2.0	0.0	0.0	0.0	2.30611791455e-05	1.0	3.0	0.0	0.0	0.0
1.4235e-06	0.0	4.0	0.0	2.0	0.0	4.56175539576e-06	0.0	3.0	0.0	1.0	0.0
3.0525e-06	0.0	3.0	0.0	0.0	0.0	3.63116410432e-05	8.0	3.0	0.0	0.0	0.0
1.671e-06	0.0	3.0	0.0	0.0	1.0	1.79832438072e-05	5.0	6.0	1.0	2.0	0.0
5.685e-06	0.0	2.0	0.0	0.0	0.0	4.09731900106e-06	0.0	4.0	1.0	0.0	0.0
3e-06	0.0	5.0	0.0	0.0	0.0	1.03163839173e-05	2.0	1.0	0.0	0.0	0.0
1.413e-06	0.0	5.0	0.0	1.0	0.0	1.66273644217e-05	3.0	7.0	1.0	0.0	0.0
1.61925e-06	0.0	8.0	1.0	0.0	0.0	1.86820167616e-05	5.0	4.0	0.0	1.0	0.0
6.8175e-07	0.0	6.0	0.0	0.0	1.0	2.24377790322e-05	4.0	3.0	2.0	0.0	0.0
7.1325e-07	0.0	3.0	0.0	1.0	0.0	1.5138127146e-05	2.0	5.0	0.0	0.0	0.0
1.041e-06	0.0	6.0	0.0	0.0	0.0	3.18630281767e-05	3.0	4.0	0.0	0.0	0.0
1.7475e-06	0.0	3.0	0.0	0.0	0.0	8.50282191888e-06	2.0	5.0	0.0	1.0	0.0
1.51125e-06	2.0	2.0	0.0	0.0	0.0	9.69104511236e-06	1.0	3.0	0.0	0.0	0.0
6.45e-07	0.0	4.0	0.0	0.0	0.0	3.61002420406e-05	3.0	4.0	0.0	1.0	0.0
3.27e-06	1.0	5.0	0.0	1.0	0.0	1.40147696978e-05	1.0	3.0	0.0	0.0	0.0
1.86375e-06	0.0	0.0	0.0	0.0	0.0	7.86663984102e-06	1.0	2.0	0.0	1.0	0.0
3.4425e-06	0.0	3.0	0.0	2.0	0.0	3.75817165923e-07	0.0	1.0	0.0	0.0	0.0
1.0875e-06	0.0	3.0	0.0	0.0	0.0	8.79529240602e-06	2.0	5.0	0.0	0.0	0.0
8.16e-07	0.0	1.0	2.0	1.0	0.0	7.14316639264e-06	0.0	2.0	1.0	0.0	0.0
3.345e-06	0.0	6.0	1.0	0.0	0.0	1.30291284468e-05	2.0	4.0	0.0	0.0	0.0
3.33e-07	0.0	1.0	1.0	1.0	0.0	1.96630957822e-05	3.0	4.0	0.0	2.0	0.0
5.565e-07	0.0	3.0	0.0	0.0	0.0	2.08347663204e-05	2.0	3.0	0.0	0.0	0.0
9.405e-07	0.0	7.0	0.0	0.0	0.0	1.68496920723e-05	7.0	3.0	0.0	1.0	0.0
1.96575e-06	0.0	1.0	0.0	0.0	0.0	6.48625285672e-06	0.0	2.0	2.0	0.0	0.0
9.7125e-07	0.0	1.0	0.0	0.0	0.0	1.38831569755e-05	2.0	2.0	0.0	0.0	0.0
4.1025e-06	1.0	2.0	0.0	0.0	1.0	1.15417292112e-05	3.0	7.0	1.0	1.0	0.0
3.63e-07	0.0	5.0	0.0	0.0	0.0	8.09220174873e-07	0.0	6.0	1.0	0.0	0.0
4.1775e-06	2.0	4.0	0.0	0.0	0.0	4.73285242014e-06	0.0	2.0	0.0	1.0	0.0
2.451e-06	1.0	2.0	0.0	0.0	0.0	3.480892208e-05	4.0	2.0	0.0	4.0	0.0
1.63575e-07	0.0	6.0	0.0	1.0	0.0	4.20976221187e-06	1.0	2.0	0.0	1.0	0.0
1.61175e-06	0.0	2.0	0.0	1.0	0.0	6.02628990254e-07	0.0	5.0	0.0	1.0	1.0
9.7125e-07	0.0	4.0	0.0	2.0	0.0	4.18049859298e-06	0.0	1.0	2.0	0.0	0.0
2.235e-06	1.0	1.0	0.0	0.0	0.0	2.70007322386e-05	2.0	3.0	0.0	3.0	0.0
1.671e-06	0.0	3.0	0.0	0.0	1.0	6.41766341598e-07	1.0	1.0	1.0	1.0	0.0
3.6525e-06	1.0	2.0	0.0	1.0	0.0	2.94917648642e-05	4.0	5.0	0.0	0.0	0.0
1.0215e-06	0.0	6.0	0.0	2.0	1.0	2.06264648021e-05	1.0	2.0	0.0	0.0	0.0
1.45425e-06	0.0	2.0	0.0	0.0	0.0	1.7383618834e-05	1.0	3.0	0.0	1.0	0.0
4.23e-06	0.0	4.0	0.0	2.0	0.0	1.72530224197e-05	3.0	3.0	0.0	1.0	0.0
1.4685e-06	1.0	1.0	0.0	0.0	0.0	7.83705255286e-06	1.0	3.0	0.0	2.0	1.0
1.1625e-06	0.0	7.0	0.0	0.0	0.0	1.59072626719e-05	3.0	1.0	0.0	1.0	0.0
1.84725e-06	0.0	4.0	1.0	1.0	0.0	1.38334027588e-05	1.0	6.0	1.0	0.0	0.0
9.4275e-07	0.0	12.0	0.0	1.0	0.0	3.32836301859e-06	0.0	4.0	0.0	2.0	0.0
9.3e-07	0.0	3.0	0.0	1.0	0.0	9.48659294781e-06	1.0	3.0	0.0	0.0	0.0
7.1625e-07	0.0	4.0	0.0	0.0	0.0	2.50251858588e-05	4.0	2.0	0.0	0.0	0.0
7.2225e-07	0.0	1.0	1.0	1.0	0.0	3.49038845719e-05	5.0	6.0	0.0	0.0	0.0
1.371e-06	0.0	2.0	0.0	0.0	0.0	1.44343663783e-06	0.0	1.0	0.0	0.0	0.0
2.14575e-06	0.0	0.0	0.0	0.0	0.0	1.84610812129e-05	4.0	3.0	0.0	2.0	1.0
8.265e-07	0.0	6.0	0.0	1.0	0.0	1.84322033973e-05	3.0	6.0	0.0	0.0	0.0
3.255e-06	0.0	3.0	1.0	1.0	0.0	1.73370190011e-05	4.0	3.0	0.0	1.0	0.0
2.535e-06	0.0	3.0	0.0	2.0	0.0	5.35210502779e-05	4.0	4.0	1.0	0.0	1.0
2.805e-07	0.0	6.0	0.0	0.0	0.0	2.61121978281e-05	2.0	8.0	0.0	0.0	0.0
1.056e-06	0.0	4.0	0.0	1.0	0.0	2.82545277289e-05	9.0	1.0	0.0	2.0	1.0
2.136e-06	0.0	3.0	0.0	1.0	0.0	4.13092576385e-05	3.0	6.0	0.0	0.0	0.0
1.089e-06	0.0	0.0	0.0	0.0	0.0	7.77718519094e-06	1.0	2.0	1.0	1.0	0.0
1.4295e-06	1.0	4.0	0.0	1.0	0.0	4.6900521879e-06	1.0	5.0	0.0	0.0	0.0
8.985e-07	0.0	5.0	1.0	0.0	0.0	2.42125502185e-05	1.0	3.0	0.0	0.0	0.0
2.27325e-06	0.0	3.0	0.0	1.0	0.0	3.2960432666e-05	7.0	5.0	0.0	0.0	0.0
2.23125e-06	0.0	1.0	0.0	2.0	0.0	6.99825013065e-07	0.0	7.0	0.0	0.0	0.0
1.524e-06	1.0	3.0	1.0	1.0	0.0	3.59471740762e-05	2.0	3.0	0.0	0.0	0.0
1.16925e-06	0.0	3.0	1.0	0.0	0.0	1.23060707015e-05	2.0	1.0	1.0	0.0	0.0
8.0925e-07	0.0	7.0	0.0	1.0	1.0	8.27267245884e-06	2.0	2.0	0.0	1.0	0.0
9.8175e-07	0.0	2.0	0.0	2.0	2.0	4.40439865439e-06	0.0	4.0	1.0	1.0	0.0
5.0775e-06	2.0	2.0	0.0	0.0	0.0	1.58560885986e-05	1.0	9.0	1.0	1.0	0.0
3.645e-06	2.0	4.0	0.0	1.0	0.0	1.17209059389e-05	0.0	4.0	0.0	0.0	0.0
2.955e-06	2.0	4.0	0.0	2.0	0.0	2.80684680459e-05	0.0	2.0	1.0	2.0	0.0
1.34175e-06	0.0	3.0	0.0	0.0	0.0	1.62198272532e-05	2.0	5.0	0.0	0.0	0.0
1.284e-06	0.0	1.0	0.0	2.0	0.0	1.09814231503e-05	4.0	3.0	0.0	1.0	0.0
1.4415e-06	0.0	2.0	0.0	0.0	0.0	1.39829425169e-05	0.0	0.0	0.0	0.0	0.0
3.375e-06	0.0	2.0	1.0	1.0	0.0	6.69862944898e-05	9.0	5.0	0.0	2.0	0.0
1.90875e-06	0.0	2.0	0.0	0.0	0.0	0.000117647820893	19.0	4.0	0.0	0.0	0.0
1.74e-06	0.0	2.0	1.0	0.0	1.0	1.45808167343e-05	1.0	7.0	0.0	1.0	0.0
3.225e-06	0.0	4.0	0.0	0.0	0.0	1.84819515237e-05	4.0	4.0	1.0	0.0	0.0
2.472e-06	0.0	4.0	0.0	0.0	0.0	7.11119888893e-06	2.0	7.0	0.0	0.0	0.0
1.01325e-06	0.0	0.0	0.0	0.0	0.0	1.813936114e-06	0.0	7.0	0.0	0.0	0.0
9.0825e-07	2.0	2.0	0.0	0.0	1.0	1.20899037178e-05	2.0	7.0	0.0	1.0	0.0
1.67325e-06	0.0	2.0	0.0	1.0	0.0	9.3941397967e-05	15.0	4.0	0.0	0.0	0.0
2.01525e-06	1.0	3.0	0.0	2.0	0.0	6.58087290673e-06	1.0	3.0	1.0	2.0	0.0
1.0095e-06	1.0	5.0	0.0	0.0	0.0	5.66440728973e-06	2.0	2.0	1.0	2.0	0.0
3.0975e-06	0.0	3.0	1.0	1.0	0.0	1.93512059935e-05	3.0	3.0	0.0	1.0	1.0
4.845e-06	2.0	0.0	0.0	1.0	0.0	1.97411780856e-05	1.0	1.0	1.0	0.0	0.0
1.0155e-06	0.0	3.0	0.0	0.0	1.0	8.77918442346e-06	0.0	5.0	0.0	1.0	0.0
2.31075e-06	1.0	3.0	0.0	1.0	0.0	3.86344354104e-05	8.0	6.0	0.0	0.0	1.0
4.62e-07	0.0	3.0	0.0	1.0	1.0	3.78835882178e-06	0.0	1.0	0.0	0.0	0.0
1.30575e-06	0.0	5.0	0.0	1.0	0.0	2.73215787186e-05	3.0	4.0	1.0	1.0	0.0
2.295e-06	0.0	3.0	1.0	1.0	1.0	2.75072051718e-05	0.0	2.0	0.0	0.0	0.0
1.1325e-06	0.0	2.0	1.0	1.0	1.0	1.98252471646e-05	2.0	3.0	0.0	1.0	0.0
9.165e-07	0.0	6.0	0.0	1.0	0.0	2.27386033358e-05	3.0	1.0	0.0	1.0	0.0
7.11e-07	0.0	2.0	1.0	0.0	0.0	7.97950308931e-06	1.0	3.0	0.0	0.0	1.0
3.495e-06	0.0	1.0	0.0	0.0	1.0	2.48885244607e-05	1.0	5.0	0.0	1.0	0.0
3.7575e-07	0.0	1.0	0.0	0.0	0.0	3.01051434301e-05	3.0	2.0	1.0	1.0	0.0
6.8475e-07	0.0	1.0	0.0	0.0	0.0	7.58484841547e-06	1.0	6.0	0.0	2.0	0.0
7.26e-07	0.0	4.0	1.0	1.0	0.0	1.03898435886e-05	1.0	3.0	0.0	0.0	0.0
1.78275e-06	0.0	6.0	0.0	0.0	1.0	1.39200754149e-05	0.0	2.0	0.0	0.0	1.0
2.775e-06	0.0	7.0	1.0	0.0	1.0	5.1909741433e-06	1.0	3.0	0.0	0.0	0.0
5.4675e-06	2.0	4.0	0.0	2.0	0.0	9.99929054695e-06	1.0	4.0	0.0	2.0	0.0
8.3325e-07	0.0	5.0	1.0	1.0	0.0	2.61712681619e-05	7.0	3.0	0.0	1.0	0.0
1.67925e-06	2.0	2.0	0.0	1.0	0.0	1.99307639983e-05	5.0	3.0	0.0	2.0	0.0
8.8125e-07	0.0	3.0	0.0	0.0	1.0	1.81791237053e-05	1.0	5.0	0.0	1.0	1.0
1.5555e-06	1.0	2.0	0.0	0.0	0.0	6.89655926865e-06	0.0	4.0	0.0	1.0	0.0
2.40675e-06	0.0	2.0	1.0	2.0	0.0	8.55818673705e-05	11.0	2.0	1.0	0.0	0.0
2.67e-06	0.0	3.0	0.0	0.0	0.0	7.44573167022e-06	0.0	1.0	0.0	1.0	0.0
4.3425e-07	0.0	2.0	0.0	1.0	0.0	7.62939693417e-06	1.0	4.0	0.0	0.0	0.0
4.9575e-07	0.0	1.0	0.0	0.0	0.0	1.19681058693e-05	1.0	6.0	1.0	1.0	0.0
3.375e-06	0.0	2.0	1.0	0.0	0.0	8.04161656035e-06	1.0	6.0	0.0	2.0	0.0
2.2875e-06	0.0	4.0	0.0	0.0	0.0	1.645100073e-05	3.0	3.0	1.0	2.0	0.0
1.00875e-06	0.0	6.0	0.0	0.0	1.0	2.60374060851e-05	5.0	2.0	0.0	0.0	0.0
8.2575e-07	0.0	4.0	0.0	0.0	0.0	1.83842305865e-05	3.0	2.0	0.0	1.0	0.0
2.17275e-06	0.0	3.0	0.0	2.0	0.0	2.46735568757e-05	3.0	6.0	0.0	0.0	0.0
7.77e-07	0.0	3.0	1.0	0.0	0.0	1.1997124212e-05	3.0	8.0	0.0	1.0	0.0
1.86075e-06	1.0	3.0	0.0	0.0	0.0	4.2058351701e-06	0.0	2.0	0.0	1.0	0.0
1.476e-06	1.0	1.0	0.0	1.0	0.0	7.17262894382e-06	0.0	7.0	0.0	1.0	0.0
1.089e-06	0.0	3.0	0.0	0.0	0.0	1.54636266901e-05	2.0	4.0	0.0	2.0	0.0
1.782e-06	0.0	5.0	2.0	2.0	1.0	8.00580791982e-06	2.0	1.0	0.0	0.0	0.0
1.36275e-06	0.0	2.0	0.0	0.0	0.0	6.08078988369e-06	1.0	4.0	0.0	0.0	0.0
5.5575e-06	1.0	4.0	0.0	2.0	0.0	2.72079524777e-05	7.0	3.0	0.0	0.0	0.0
7.2e-07	0.0	3.0	0.0	1.0	0.0	1.21166021863e-05	3.0	4.0	0.0	1.0	0.0
7.2525e-07	0.0	1.0	0.0	0.0	1.0	2.76289444002e-05	8.0	6.0	1.0	1.0	0.0
2.09925e-06	1.0	2.0	0.0	0.0	0.0	4.35443359613e-05	5.0	6.0	0.0	2.0	0.0
4.5075e-06	0.0	3.0	0.0	0.0	0.0	2.37414486761e-05	2.0	5.0	0.0	1.0	0.0
5.685e-07	0.0	3.0	0.0	0.0	0.0	1.34336013218e-05	3.0	2.0	0.0	0.0	0.0
6.5925e-07	1.0	4.0	0.0	0.0	0.0	1.72128612305e-05	2.0	3.0	0.0	0.0	0.0
1.1265e-06	0.0	4.0	0.0	2.0	0.0	4.35974118031e-05	2.0	1.0	0.0	1.0	0.0
1.68525e-06	1.0	2.0	0.0	0.0	0.0	8.85889160829e-06	2.0	7.0	0.0	2.0	0.0
1.16025e-06	0.0	2.0	0.0	0.0	0.0	6.95314933553e-05	13.0	8.0	0.0	1.0	0.0
1.8375e-06	0.0	4.0	0.0	2.0	0.0	1.43825163759e-05	1.0	3.0	2.0	0.0	0.0
